Date,Product_Name,Product_Price,Quantity,Total,Month,Quantity_Monthly,Category
2025-02-10,BLACKFOREST,28000.0,0.0,0,2,29.0,Sedang
2025-02-10,BLUE PARADISE,23000.0,0.0,0,2,4.0,Sedikit
2025-02-10,BUTTERSCOTH LATTE,25000.0,2.0,50000,2,80.0,Banyak
2025-02-10,CAKE VELVET,24000.0,1.0,24000,2,51.0,Banyak
2025-02-10,CAPPUCINO,30000.0,1.0,30000,2,32.0,Sedang
2025-02-10,CARAMEL MACCHIATO,25000.0,1.0,25000,2,71.0,Banyak
2025-02-10,CHEESECAKE,26000.0,1.0,26000,2,33.0,Banyak
2025-02-10,CHESEECAKE LATTE,25000.0,1.0,25000,2,55.0,Banyak
2025-02-10,CHICKEN KATSU,30000.0,3.0,90000,2,54.0,Banyak
2025-02-10,CHURROS,25000.0,0.0,0,2,35.0,Banyak
2025-02-10,CIRENG,18000.0,2.0,36000,2,77.0,Banyak
2025-02-10,COFFEE LATTE,30000.0,1.0,30000,2,51.0,Banyak
2025-02-10,COOKIES N CREAM,25000.0,1.0,25000,2,37.0,Banyak
2025-02-10,CROFFLE ICE CREAM,26000.0,0.0,0,2,40.0,Banyak
2025-02-10,DARK CHOCOLATE,24000.0,0.0,0,2,68.0,Banyak
2025-02-10,ESPRESSO,19000.0,0.0,0,2,1.0,Sedikit
2025-02-10,FRENCH FRIES,19000.0,1.0,19000,2,60.0,Banyak
2025-02-10,FRIED RICE ERTHREE,28000.0,0.0,0,2,45.0,Banyak
2025-02-10,HAZELNUT LATTE,23000.0,2.0,46000,2,44.0,Banyak
2025-02-10,JAPANESE CHICKEN CURRY,31000.0,3.0,93000,2,21.0,Sedang
2025-02-10,JAVANESE,33000.0,0.0,0,2,14.0,Sedikit
2025-02-10,KEBAB,15000.0,0.0,0,2,98.0,Banyak
2025-02-10,KOPI CREAM,23000.0,12.0,276000,2,113.0,Banyak
2025-02-10,LOVELY,25000.0,0.0,0,2,70.0,Banyak
2025-02-10,LUMPIA,18000.0,1.0,18000,2,36.0,Banyak
2025-02-10,LYCHEE TEA,21000.0,2.0,42000,2,102.0,Banyak
2025-02-10,MANGO TEA,21000.0,1.0,21000,2,73.0,Banyak
2025-02-10,MATCHA CLOUD,24000.0,3.0,72000,2,100.0,Banyak
2025-02-10,MILO CREAM,25000.0,2.0,50000,2,54.0,Banyak
2025-02-10,MIX PLATTER,27000.0,2.0,54000,2,86.0,Banyak
2025-02-10,NAKTAMALA,27000.0,0.0,0,2,11.0,Sedikit
2025-02-10,PANDAN LATTE,23000.0,0.0,0,2,93.0,Banyak
2025-02-10,PEACH TEA,21000.0,0.0,0,2,13.0,Sedikit
2025-02-10,PEMPEK,20000.0,0.0,0,2,107.0,Banyak
2025-02-10,PICCOLO,27000.0,1.0,27000,2,25.0,Sedang
2025-02-10,PISANG KEJU,20000.0,2.0,40000,2,70.0,Banyak
2025-02-10,RICE BEEF BLACKPAPER,33000.0,0.0,0,2,63.0,Banyak
2025-02-10,RICE BEEF BULGOGI,33000.0,1.0,33000,2,52.0,Banyak
2025-02-10,RISOL MAYO,20000.0,1.0,20000,2,79.0,Banyak
2025-02-10,ROTI BAKAR,16000.0,1.0,16000,2,50.0,Banyak
2025-02-10,SEA SALTED CARAMEL LATTE,28000.0,1.0,28000,2,171.0,Banyak
2025-02-10,SIGNATURE ERTHREE COFFEE,23000.0,14.0,322000,2,235.0,Banyak
2025-02-10,SINGKONG,18000.0,1.0,18000,2,56.0,Banyak
2025-02-10,SPAGHETTI BOLOGNESE,32000.0,0.0,0,2,11.0,Sedikit
2025-02-10,SPAGHETTI BRULLE,32000.0,0.0,0,2,11.0,Sedikit
2025-02-10,SWEET HONEY KARAGE,30000.0,5.0,150000,2,71.0,Banyak
2025-02-10,TARO,24000.0,0.0,0,2,20.0,Sedang
2025-02-10,TIRAMISSYOU LATTE,28000.0,0.0,0,2,28.0,Sedang
2025-02-10,TROPICAL MANGO,23000.0,0.0,0,2,17.0,Sedang
2025-02-10,V60,30000.0,0.0,0,2,9.0,Sedikit
2025-02-10,VANILA REGAL,24000.0,0.0,0,2,20.0,Sedang
2025-02-10,VIETNAM DRIP,25000.0,1.0,25000,2,32.0,Sedang
2025-02-11,AIR BIASA,5000.0,1.0,5000,2,11.0,Sedikit
2025-02-11,AIR MINERAL (BESAR),7000.0,11.0,77000,2,307.0,Banyak
2025-02-11,AIR MINERAL (KECIL),5000.0,0.0,0,2,2.0,Sedikit
2025-02-11,ALVREDO PASTA,35000.0,0.0,0,2,4.0,Sedikit
2025-02-11,AMERICANO,27000.0,4.0,108000,2,168.0,Banyak
2025-02-11,APPLE FIZ,25000.0,0.0,0,2,16.0,Sedang
2025-02-11,APPLE TEA,21000.0,0.0,0,2,26.0,Sedang
2025-02-11,BANANAS COFFEE,28000.0,0.0,0,2,11.0,Sedikit
2025-02-11,BERRY TEA,21000.0,1.0,21000,2,28.0,Sedang
2025-02-11,BISCOFF BUTTER,28000.0,1.0,28000,2,104.0,Banyak
2025-02-11,BLACKFOREST,28000.0,0.0,0,2,29.0,Sedang
2025-02-11,BLUE PARADISE,23000.0,0.0,0,2,4.0,Sedikit
2025-02-11,BUTTERSCOTH LATTE,25000.0,1.0,25000,2,80.0,Banyak
2025-02-11,CAKE VELVET,24000.0,1.0,24000,2,51.0,Banyak
2025-02-11,CAPPUCINO,30000.0,2.0,60000,2,32.0,Sedang
2025-02-11,CARAMEL MACCHIATO,25000.0,2.0,50000,2,71.0,Banyak
2025-02-11,CHEESECAKE,26000.0,0.0,0,2,33.0,Banyak
2025-02-11,CHESEECAKE LATTE,25000.0,2.0,50000,2,55.0,Banyak
2025-02-11,CHICKEN KATSU,30000.0,2.0,60000,2,54.0,Banyak
2025-02-11,CHURROS,25000.0,2.0,50000,2,35.0,Banyak
2025-02-11,CIRENG,18000.0,4.0,72000,2,77.0,Banyak
2025-02-11,COFFEE LATTE,30000.0,1.0,30000,2,51.0,Banyak
2025-02-11,COOKIES N CREAM,25000.0,0.0,0,2,37.0,Banyak
2025-02-11,CROFFLE ICE CREAM,26000.0,0.0,0,2,40.0,Banyak
2025-02-11,DARK CHOCOLATE,24000.0,2.0,48000,2,68.0,Banyak
2025-02-11,ESPRESSO,19000.0,0.0,0,2,1.0,Sedikit
2025-02-11,FRENCH FRIES,19000.0,2.0,38000,2,60.0,Banyak
2025-02-11,FRIED RICE ERTHREE,28000.0,5.0,140000,2,45.0,Banyak
2025-02-11,HAZELNUT LATTE,23000.0,2.0,46000,2,44.0,Banyak
2025-02-11,JAPANESE CHICKEN CURRY,31000.0,2.0,62000,2,21.0,Sedang
2025-02-11,JAVANESE,33000.0,0.0,0,2,14.0,Sedikit
2025-02-11,KEBAB,15000.0,0.0,0,2,98.0,Banyak
2025-02-11,KOPI CREAM,23000.0,9.0,207000,2,113.0,Banyak
2025-02-11,LOVELY,25000.0,0.0,0,2,70.0,Banyak
2025-02-11,LUMPIA,18000.0,5.0,90000,2,36.0,Banyak
2025-02-11,LYCHEE TEA,21000.0,3.0,63000,2,102.0,Banyak
2025-02-11,MANGO TEA,21000.0,1.0,21000,2,73.0,Banyak
2025-02-11,MATCHA CLOUD,24000.0,0.0,0,2,100.0,Banyak
2025-02-11,MILO CREAM,25000.0,6.0,150000,2,54.0,Banyak
2025-02-11,MIX PLATTER,27000.0,2.0,54000,2,86.0,Banyak
2025-02-11,NAKTAMALA,27000.0,0.0,0,2,11.0,Sedikit
2025-02-11,PANDAN LATTE,23000.0,8.0,184000,2,93.0,Banyak
2025-02-11,PEACH TEA,21000.0,0.0,0,2,13.0,Sedikit
2025-02-11,PEMPEK,20000.0,0.0,0,2,107.0,Banyak
2025-02-11,PICCOLO,27000.0,0.0,0,2,25.0,Sedang
2025-02-11,PISANG KEJU,20000.0,2.0,40000,2,70.0,Banyak
2025-02-11,RICE BEEF BLACKPAPER,33000.0,3.0,99000,2,63.0,Banyak
2025-02-11,RICE BEEF BULGOGI,33000.0,3.0,99000,2,52.0,Banyak
2025-02-11,RISOL MAYO,20000.0,4.0,80000,2,79.0,Banyak
2025-02-11,ROTI BAKAR,16000.0,3.0,48000,2,50.0,Banyak
2025-02-11,SEA SALTED CARAMEL LATTE,28000.0,0.0,0,2,171.0,Banyak
2025-02-11,SIGNATURE ERTHREE COFFEE,23000.0,13.0,299000,2,235.0,Banyak
2025-02-11,SINGKONG,18000.0,2.0,36000,2,56.0,Banyak
2025-02-11,SPAGHETTI BOLOGNESE,32000.0,0.0,0,2,11.0,Sedikit
2025-02-11,SPAGHETTI BRULLE,32000.0,0.0,0,2,11.0,Sedikit
2025-02-11,SWEET HONEY KARAGE,30000.0,3.0,90000,2,71.0,Banyak
2025-02-11,TARO,24000.0,1.0,24000,2,20.0,Sedang
2025-02-11,TIRAMISSYOU LATTE,28000.0,1.0,28000,2,28.0,Sedang
2025-02-11,TROPICAL MANGO,23000.0,0.0,0,2,17.0,Sedang
2025-02-11,V60,30000.0,0.0,0,2,9.0,Sedikit
2025-02-11,VANILA REGAL,24000.0,0.0,0,2,20.0,Sedang
2025-02-11,VIETNAM DRIP,25000.0,1.0,25000,2,32.0,Sedang
2025-02-12,AIR BIASA,5000.0,1.0,5000,2,11.0,Sedikit
2025-02-12,AIR MINERAL (BESAR),7000.0,10.0,70000,2,307.0,Banyak
2025-02-12,AIR MINERAL (KECIL),5000.0,0.0,0,2,2.0,Sedikit
2025-02-12,ALVREDO PASTA,35000.0,1.0,35000,2,4.0,Sedikit
2025-02-12,AMERICANO,27000.0,3.0,81000,2,168.0,Banyak
2025-02-12,APPLE FIZ,25000.0,0.0,0,2,16.0,Sedang
2025-02-12,APPLE TEA,21000.0,1.0,21000,2,26.0,Sedang
2025-02-12,BANANAS COFFEE,28000.0,0.0,0,2,11.0,Sedikit
2025-02-12,BERRY TEA,21000.0,0.0,0,2,28.0,Sedang
2025-02-12,BISCOFF BUTTER,28000.0,4.0,112000,2,104.0,Banyak
2025-02-12,BLACKFOREST,28000.0,0.0,0,2,29.0,Sedang
2025-02-12,BLUE PARADISE,23000.0,0.0,0,2,4.0,Sedikit
2025-02-12,BUTTERSCOTH LATTE,25000.0,4.0,100000,2,80.0,Banyak
2025-02-12,CAKE VELVET,24000.0,2.0,48000,2,51.0,Banyak
2025-02-12,CAPPUCINO,30000.0,0.0,0,2,32.0,Sedang
2025-02-12,CARAMEL MACCHIATO,25000.0,2.0,50000,2,71.0,Banyak
2025-02-12,CHEESECAKE,26000.0,3.0,78000,2,33.0,Banyak
2025-02-12,CHESEECAKE LATTE,25000.0,6.0,150000,2,55.0,Banyak
2025-02-12,CHICKEN KATSU,30000.0,4.0,120000,2,54.0,Banyak
2025-02-12,CHURROS,25000.0,1.0,25000,2,35.0,Banyak
2025-02-12,CIRENG,18000.0,3.0,54000,2,77.0,Banyak
2025-02-12,COFFEE LATTE,30000.0,2.0,60000,2,51.0,Banyak
2025-02-12,COOKIES N CREAM,25000.0,3.0,75000,2,37.0,Banyak
2025-02-12,CROFFLE ICE CREAM,26000.0,2.0,52000,2,40.0,Banyak
2025-02-12,DARK CHOCOLATE,24000.0,0.0,0,2,68.0,Banyak
2025-02-12,ESPRESSO,19000.0,0.0,0,2,1.0,Sedikit
2025-02-12,FRENCH FRIES,19000.0,3.0,57000,2,60.0,Banyak
2025-02-12,FRIED RICE ERTHREE,28000.0,2.0,56000,2,45.0,Banyak
2025-02-12,HAZELNUT LATTE,23000.0,2.0,46000,2,44.0,Banyak
2025-02-12,JAPANESE CHICKEN CURRY,31000.0,1.0,31000,2,21.0,Sedang
2025-02-12,JAVANESE,33000.0,0.0,0,2,14.0,Sedikit
2025-02-12,KEBAB,15000.0,0.0,0,2,98.0,Banyak
2025-02-12,KOPI CREAM,23000.0,7.0,161000,2,113.0,Banyak
2025-02-12,LOVELY,25000.0,1.0,25000,2,70.0,Banyak
2025-02-12,LUMPIA,18000.0,4.0,72000,2,36.0,Banyak
2025-02-12,LYCHEE TEA,21000.0,3.0,63000,2,102.0,Banyak
2025-02-12,MANGO TEA,21000.0,0.0,0,2,73.0,Banyak
2025-02-12,MATCHA CLOUD,24000.0,3.0,72000,2,100.0,Banyak
2025-02-12,MILO CREAM,25000.0,3.0,75000,2,54.0,Banyak
2025-02-12,MIX PLATTER,27000.0,1.0,27000,2,86.0,Banyak
2025-02-12,NAKTAMALA,27000.0,0.0,0,2,11.0,Sedikit
2025-02-12,PANDAN LATTE,23000.0,2.0,46000,2,93.0,Banyak
2025-02-12,PEACH TEA,21000.0,3.0,63000,2,13.0,Sedikit
2025-02-12,PEMPEK,20000.0,3.0,60000,2,107.0,Banyak
2025-02-12,PICCOLO,27000.0,0.0,0,2,25.0,Sedang
2025-02-12,PISANG KEJU,20000.0,2.0,40000,2,70.0,Banyak
2025-02-12,RICE BEEF BLACKPAPER,33000.0,4.0,132000,2,63.0,Banyak
2025-02-12,RICE BEEF BULGOGI,33000.0,2.0,66000,2,52.0,Banyak
2025-02-12,RISOL MAYO,20000.0,5.0,100000,2,79.0,Banyak
2025-02-12,ROTI BAKAR,16000.0,2.0,32000,2,50.0,Banyak
2025-02-12,SEA SALTED CARAMEL LATTE,28000.0,2.0,56000,2,171.0,Banyak
2025-02-12,SIGNATURE ERTHREE COFFEE,23000.0,21.0,483000,2,235.0,Banyak
2025-02-12,SINGKONG,18000.0,3.0,54000,2,56.0,Banyak
2025-02-12,SPAGHETTI BOLOGNESE,32000.0,0.0,0,2,11.0,Sedikit
2025-02-12,SPAGHETTI BRULLE,32000.0,0.0,0,2,11.0,Sedikit
2025-02-12,SWEET HONEY KARAGE,30000.0,2.0,60000,2,71.0,Banyak
2025-02-12,TARO,24000.0,2.0,48000,2,20.0,Sedang
2025-02-12,TIRAMISSYOU LATTE,28000.0,1.0,28000,2,28.0,Sedang
2025-02-12,TROPICAL MANGO,23000.0,1.0,23000,2,17.0,Sedang
2025-02-12,V60,30000.0,0.0,0,2,9.0,Sedikit
2025-02-12,VANILA REGAL,24000.0,3.0,72000,2,20.0,Sedang
2025-02-12,VIETNAM DRIP,25000.0,2.0,50000,2,32.0,Sedang
2025-02-12,CHEESEY FRIES BEEF,28000.0,1.0,28000,2,19.0,Sedang
2025-02-13,AIR BIASA,5000.0,0.0,0,2,11.0,Sedikit
2025-02-13,AIR MINERAL (BESAR),7000.0,14.0,98000,2,307.0,Banyak
2025-02-13,AIR MINERAL (KECIL),5000.0,0.0,0,2,2.0,Sedikit
2025-02-13,ALVREDO PASTA,35000.0,1.0,35000,2,4.0,Sedikit
2025-02-13,AMERICANO,27000.0,4.0,108000,2,168.0,Banyak
2025-02-13,APPLE FIZ,25000.0,1.0,25000,2,16.0,Sedang
2025-02-13,APPLE TEA,21000.0,0.0,0,2,26.0,Sedang
2025-02-13,BANANAS COFFEE,28000.0,0.0,0,2,11.0,Sedikit
2025-02-13,BERRY TEA,21000.0,3.0,63000,2,28.0,Sedang
2025-02-13,BISCOFF BUTTER,28000.0,3.0,84000,2,104.0,Banyak
2025-02-13,BLACKFOREST,28000.0,3.0,84000,2,29.0,Sedang
2025-02-13,BLUE PARADISE,23000.0,0.0,0,2,4.0,Sedikit
2025-02-13,BUTTERSCOTH LATTE,25000.0,1.0,25000,2,80.0,Banyak
2025-02-13,CAKE VELVET,24000.0,1.0,24000,2,51.0,Banyak
2025-02-13,CAPPUCINO,30000.0,0.0,0,2,32.0,Sedang
2025-02-13,CARAMEL MACCHIATO,25000.0,1.0,25000,2,71.0,Banyak
2025-02-13,CHEESECAKE,26000.0,2.0,52000,2,33.0,Banyak
2025-02-13,CHESEECAKE LATTE,25000.0,1.0,25000,2,55.0,Banyak
2025-02-13,CHICKEN KATSU,30000.0,2.0,60000,2,54.0,Banyak
2025-02-13,CHURROS,25000.0,1.0,25000,2,35.0,Banyak
2025-02-13,CIRENG,18000.0,2.0,36000,2,77.0,Banyak
2025-02-13,COFFEE LATTE,30000.0,1.0,30000,2,51.0,Banyak
2025-02-13,COOKIES N CREAM,25000.0,0.0,0,2,37.0,Banyak
2025-02-13,CROFFLE ICE CREAM,26000.0,4.0,104000,2,40.0,Banyak
2025-02-13,DARK CHOCOLATE,24000.0,3.0,72000,2,68.0,Banyak
2025-02-13,ESPRESSO,19000.0,0.0,0,2,1.0,Sedikit
2025-02-13,FRENCH FRIES,19000.0,2.0,38000,2,60.0,Banyak
2025-02-13,FRIED RICE ERTHREE,28000.0,4.0,112000,2,45.0,Banyak
2025-02-13,HAZELNUT LATTE,23000.0,2.0,46000,2,44.0,Banyak
2025-02-13,JAPANESE CHICKEN CURRY,31000.0,1.0,31000,2,21.0,Sedang
2025-02-13,JAVANESE,33000.0,0.0,0,2,14.0,Sedikit
2025-02-13,KEBAB,15000.0,0.0,0,2,98.0,Banyak
2025-02-13,KOPI CREAM,23000.0,7.0,161000,2,113.0,Banyak
2025-02-13,LOVELY,25000.0,0.0,0,2,70.0,Banyak
2025-02-13,LUMPIA,18000.0,0.0,0,2,36.0,Banyak
2025-02-13,LYCHEE TEA,21000.0,5.0,105000,2,102.0,Banyak
2025-02-13,MANGO TEA,21000.0,0.0,0,2,73.0,Banyak
2025-02-13,MATCHA CLOUD,24000.0,2.0,48000,2,100.0,Banyak
2025-02-13,MILO CREAM,25000.0,0.0,0,2,54.0,Banyak
2025-02-13,MIX PLATTER,27000.0,9.0,243000,2,86.0,Banyak
2025-02-13,NAKTAMALA,27000.0,0.0,0,2,11.0,Sedikit
2025-02-13,PANDAN LATTE,23000.0,6.0,138000,2,93.0,Banyak
2025-02-13,PEACH TEA,21000.0,0.0,0,2,13.0,Sedikit
2025-02-13,PEMPEK,20000.0,2.0,40000,2,107.0,Banyak
2025-02-13,PICCOLO,27000.0,0.0,0,2,25.0,Sedang
2025-02-13,PISANG KEJU,20000.0,4.0,80000,2,70.0,Banyak
2025-02-13,RICE BEEF BLACKPAPER,33000.0,0.0,0,2,63.0,Banyak
2025-02-13,RICE BEEF BULGOGI,33000.0,4.0,132000,2,52.0,Banyak
2025-02-13,RISOL MAYO,20000.0,2.0,40000,2,79.0,Banyak
2025-02-13,ROTI BAKAR,16000.0,6.0,96000,2,50.0,Banyak
2025-02-13,SEA SALTED CARAMEL LATTE,28000.0,1.0,28000,2,171.0,Banyak
2025-02-13,SIGNATURE ERTHREE COFFEE,23000.0,17.0,391000,2,235.0,Banyak
2025-02-13,SINGKONG,18000.0,1.0,18000,2,56.0,Banyak
2025-02-13,SPAGHETTI BOLOGNESE,32000.0,0.0,0,2,11.0,Sedikit
2025-02-13,SPAGHETTI BRULLE,32000.0,1.0,32000,2,11.0,Sedikit
2025-02-13,SWEET HONEY KARAGE,30000.0,4.0,120000,2,71.0,Banyak
2025-02-13,TARO,24000.0,0.0,0,2,20.0,Sedang
2025-02-13,TIRAMISSYOU LATTE,28000.0,0.0,0,2,28.0,Sedang
2025-02-13,TROPICAL MANGO,23000.0,2.0,46000,2,17.0,Sedang
2025-02-13,V60,30000.0,0.0,0,2,9.0,Sedikit
2025-02-13,VANILA REGAL,24000.0,1.0,24000,2,20.0,Sedang
2025-02-13,VIETNAM DRIP,25000.0,2.0,50000,2,32.0,Sedang
2025-02-13,CHEESEY FRIES BEEF,28000.0,1.0,28000,2,19.0,Sedang
2025-02-14,AIR BIASA,5000.0,0.0,0,2,11.0,Sedikit
2025-02-14,AIR MINERAL (BESAR),7000.0,10.0,70000,2,307.0,Banyak
2025-02-14,AIR MINERAL (KECIL),5000.0,0.0,0,2,2.0,Sedikit
2025-02-14,ALVREDO PASTA,35000.0,0.0,0,2,4.0,Sedikit
2025-02-14,AMERICANO,27000.0,2.0,54000,2,168.0,Banyak
2025-02-14,APPLE FIZ,25000.0,1.0,25000,2,16.0,Sedang
2025-02-14,APPLE TEA,21000.0,1.0,21000,2,26.0,Sedang
2025-02-14,BANANAS COFFEE,28000.0,1.0,28000,2,11.0,Sedikit
2025-02-14,BERRY TEA,21000.0,1.0,21000,2,28.0,Sedang
2025-02-14,BISCOFF BUTTER,28000.0,5.0,140000,2,104.0,Banyak
2025-02-14,BLACKFOREST,28000.0,0.0,0,2,29.0,Sedang
2025-02-14,BLUE PARADISE,23000.0,0.0,0,2,4.0,Sedikit
2025-02-14,BUTTERSCOTH LATTE,25000.0,8.0,200000,2,80.0,Banyak
2025-02-14,CAKE VELVET,24000.0,0.0,0,2,51.0,Banyak
2025-02-14,CAPPUCINO,30000.0,0.0,0,2,32.0,Sedang
2025-02-14,CARAMEL MACCHIATO,25000.0,2.0,50000,2,71.0,Banyak
2025-02-14,CHEESECAKE,26000.0,0.0,0,2,33.0,Banyak
2025-02-14,CHESEECAKE LATTE,25000.0,3.0,75000,2,55.0,Banyak
2025-02-14,CHICKEN KATSU,30000.0,3.0,90000,2,54.0,Banyak
2025-02-14,CHURROS,25000.0,1.0,25000,2,35.0,Banyak
2025-02-14,CIRENG,18000.0,1.0,18000,2,77.0,Banyak
2025-02-14,COFFEE LATTE,30000.0,2.0,60000,2,51.0,Banyak
2025-02-14,COOKIES N CREAM,25000.0,0.0,0,2,37.0,Banyak
2025-02-14,CROFFLE ICE CREAM,26000.0,2.0,52000,2,40.0,Banyak
2025-02-14,DARK CHOCOLATE,24000.0,1.0,24000,2,68.0,Banyak
2025-02-14,ESPRESSO,19000.0,0.0,0,2,1.0,Sedikit
2025-02-14,FRENCH FRIES,19000.0,1.0,19000,2,60.0,Banyak
2025-02-14,FRIED RICE ERTHREE,28000.0,2.0,56000,2,45.0,Banyak
2025-02-14,HAZELNUT LATTE,23000.0,1.0,23000,2,44.0,Banyak
2025-02-14,JAPANESE CHICKEN CURRY,31000.0,1.0,31000,2,21.0,Sedang
2025-02-14,JAVANESE,33000.0,0.0,0,2,14.0,Sedikit
2025-02-14,KEBAB,15000.0,0.0,0,2,98.0,Banyak
2025-02-14,KOPI CREAM,23000.0,4.0,92000,2,113.0,Banyak
2025-02-14,LOVELY,25000.0,0.0,0,2,70.0,Banyak
2025-02-14,LUMPIA,18000.0,5.0,90000,2,36.0,Banyak
2025-02-14,LYCHEE TEA,21000.0,8.0,168000,2,102.0,Banyak
2025-02-14,MANGO TEA,21000.0,0.0,0,2,73.0,Banyak
2025-02-14,MATCHA CLOUD,24000.0,4.0,96000,2,100.0,Banyak
2025-02-14,MILO CREAM,25000.0,3.0,75000,2,54.0,Banyak
2025-02-14,MIX PLATTER,27000.0,2.0,54000,2,86.0,Banyak
2025-02-14,NAKTAMALA,27000.0,0.0,0,2,11.0,Sedikit
2025-02-14,PANDAN LATTE,23000.0,6.0,138000,2,93.0,Banyak
2025-02-14,PEACH TEA,21000.0,1.0,21000,2,13.0,Sedikit
2025-02-14,PEMPEK,20000.0,0.0,0,2,107.0,Banyak
2025-02-14,PICCOLO,27000.0,0.0,0,2,25.0,Sedang
2025-02-14,PISANG KEJU,20000.0,0.0,0,2,70.0,Banyak
2025-02-14,RICE BEEF BLACKPAPER,33000.0,3.0,99000,2,63.0,Banyak
2025-02-14,RICE BEEF BULGOGI,33000.0,1.0,33000,2,52.0,Banyak
2025-02-14,RISOL MAYO,20000.0,1.0,20000,2,79.0,Banyak
2025-02-14,ROTI BAKAR,16000.0,0.0,0,2,50.0,Banyak
2025-02-14,SEA SALTED CARAMEL LATTE,28000.0,0.0,0,2,171.0,Banyak
2025-02-14,SIGNATURE ERTHREE COFFEE,23000.0,6.0,138000,2,235.0,Banyak
2025-02-14,SINGKONG,18000.0,1.0,18000,2,56.0,Banyak
2025-02-14,SPAGHETTI BOLOGNESE,32000.0,1.0,32000,2,11.0,Sedikit
2025-02-14,SPAGHETTI BRULLE,32000.0,0.0,0,2,11.0,Sedikit
2025-02-14,SWEET HONEY KARAGE,30000.0,3.0,90000,2,71.0,Banyak
2025-02-14,TARO,24000.0,1.0,24000,2,20.0,Sedang
2025-02-14,TIRAMISSYOU LATTE,28000.0,0.0,0,2,28.0,Sedang
2025-02-14,TROPICAL MANGO,23000.0,0.0,0,2,17.0,Sedang
2025-02-14,V60,30000.0,0.0,0,2,9.0,Sedikit
2025-02-14,VANILA REGAL,24000.0,1.0,24000,2,20.0,Sedang
2025-02-14,VIETNAM DRIP,25000.0,1.0,25000,2,32.0,Sedang
2025-02-14,CHEESEY FRIES BEEF,28000.0,0.0,0,2,19.0,Sedang
2025-02-15,AIR BIASA,5000.0,0.0,0,2,11.0,Sedikit
2025-02-15,AIR MINERAL (BESAR),7000.0,12.0,84000,2,307.0,Banyak
2025-02-15,AIR MINERAL (KECIL),5000.0,1.0,5000,2,2.0,Sedikit
2025-02-15,ALVREDO PASTA,35000.0,0.0,0,2,4.0,Sedikit
2025-02-15,AMERICANO,27000.0,6.0,162000,2,168.0,Banyak
2025-02-15,APPLE FIZ,25000.0,0.0,0,2,16.0,Sedang
2025-02-15,APPLE TEA,21000.0,0.0,0,2,26.0,Sedang
2025-02-15,BANANAS COFFEE,28000.0,1.0,28000,2,11.0,Sedikit
2025-02-15,BERRY TEA,21000.0,0.0,0,2,28.0,Sedang
2025-02-15,BISCOFF BUTTER,28000.0,7.0,196000,2,104.0,Banyak
2025-02-15,BLACKFOREST,28000.0,1.0,28000,2,29.0,Sedang
2025-02-15,BLUE PARADISE,23000.0,2.0,46000,2,4.0,Sedikit
2025-02-15,BUTTERSCOTH LATTE,25000.0,8.0,200000,2,80.0,Banyak
2025-02-15,CAKE VELVET,24000.0,4.0,96000,2,51.0,Banyak
2025-02-15,CAPPUCINO,30000.0,1.0,30000,2,32.0,Sedang
2025-02-15,CARAMEL MACCHIATO,25000.0,6.0,150000,2,71.0,Banyak
2025-02-15,CHEESECAKE,26000.0,1.0,26000,2,33.0,Banyak
2025-02-15,CHESEECAKE LATTE,25000.0,1.0,25000,2,55.0,Banyak
2025-02-15,CHICKEN KATSU,30000.0,1.0,30000,2,54.0,Banyak
2025-02-15,CHURROS,25000.0,2.0,50000,2,35.0,Banyak
2025-02-15,CIRENG,18000.0,4.0,72000,2,77.0,Banyak
2025-02-15,COFFEE LATTE,30000.0,2.0,60000,2,51.0,Banyak
2025-02-15,COOKIES N CREAM,25000.0,1.0,25000,2,37.0,Banyak
2025-02-15,CROFFLE ICE CREAM,26000.0,1.0,26000,2,40.0,Banyak
2025-02-15,DARK CHOCOLATE,24000.0,4.0,96000,2,68.0,Banyak
2025-02-15,ESPRESSO,19000.0,0.0,0,2,1.0,Sedikit
2025-02-15,FRENCH FRIES,19000.0,1.0,19000,2,60.0,Banyak
2025-02-15,FRIED RICE ERTHREE,28000.0,2.0,56000,2,45.0,Banyak
2025-02-15,HAZELNUT LATTE,23000.0,1.0,23000,2,44.0,Banyak
2025-02-15,JAPANESE CHICKEN CURRY,31000.0,2.0,62000,2,21.0,Sedang
2025-02-15,JAVANESE,33000.0,2.0,66000,2,14.0,Sedikit
2025-02-15,KEBAB,15000.0,5.0,75000,2,98.0,Banyak
2025-02-15,KOPI CREAM,23000.0,0.0,0,2,113.0,Banyak
2025-02-15,LOVELY,25000.0,5.0,125000,2,70.0,Banyak
2025-02-15,LUMPIA,18000.0,0.0,0,2,36.0,Banyak
2025-02-15,LYCHEE TEA,21000.0,2.0,42000,2,102.0,Banyak
2025-02-15,MANGO TEA,21000.0,7.0,147000,2,73.0,Banyak
2025-02-15,MATCHA CLOUD,24000.0,5.0,120000,2,100.0,Banyak
2025-02-15,MILO CREAM,25000.0,1.0,25000,2,54.0,Banyak
2025-02-15,MIX PLATTER,27000.0,7.0,189000,2,86.0,Banyak
2025-02-15,NAKTAMALA,27000.0,0.0,0,2,11.0,Sedikit
2025-02-15,PANDAN LATTE,23000.0,4.0,92000,2,93.0,Banyak
2025-02-15,PEACH TEA,21000.0,0.0,0,2,13.0,Sedikit
2025-02-15,PEMPEK,20000.0,4.0,80000,2,107.0,Banyak
